geoid,medrent90,medrent00,medrent16,medhval90,medhval00,medhval16,percol90,percol00,percol16,pernwh90,pernwh00,pernwh16,perli90,perli00,perli16,per_rent_90,per_rent_00,per_rent16,pop00,pop16,asian_16_low,carcommuters_00,pre50_16,hhwch16,empd15,density16,aland,li16,afford90,belowmedcol90,abovemednwh,abovemedli,abovemedrent,vulnrisk90,vuln90,afford00,belowmedcol00,abovemednwh00,abovemedli00,abovemedrent00,vulnrisk00,vuln00,afford16,belowmedcol16,abovemednwh16,abovemedli16,abovemedrent16,vulnrisk16,vuln16,hotmarket90(127%-169%),hotmarket00(110%-207%),percol16,edudiff0016,abm_dif_0016,edudiff9000,abm_dif_9000,hinc90_NYU,hinc00_NYU,hinc16_NYU,hinc90,hinc00,hinc16,pct_ch_hinc90_00,pct_ch_hinc00_16,abm_inc_90_00,abm_inc_00_16,li16,gent90_00,gent00_16,ch_all_li_count90_00,ch_all_li_count00_16,liloss9016,per_limove16,per_limove09,exclusion,popgrowth0016,Incch0016,li_hh_16
36059407101,638,614,1416,155700,162100,319000,0.160931526,0.109663064,0.202332526,0.874047512,0.939429465,0.941610992,0.122458853,0.24321188,0.533339679,0.326876513,0.351515152,0.400576383,5118,5686,0.010728104,0.505723205,0.445200817,0.464697406,640,0.005513029,1031375,1,0,1,1,0,0,FALSE,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0.09786818,-0.011794885,0,-0.051268462,0,47549,51009,70500,87014.67035,73963.05254,70500,-0.1499933,-0.046821386,0,1,0,0,0,194.223999,-4.193237305,0,0.774727523,0.818679392,1,1,0.953178615,740.27545
36059407102,855,790,1566,154500,167800,319200,0.162012987,0.1313068,0.237718284,0.796356275,0.900962861,0.970739305,0.179332323,0.183882828,0.430883765,0.115025162,0.124463519,0.148657501,5089,6425,0,0.67180417,0.438755671,0.51146038,219,0.005449658,1178973,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0.077876622,-0.053430178,0,-0.030706187,1,58529,63963,87711,107108.0131,92746.35,87711,-0.134085789,-0.054291625,0,0,0,0,0,175.7709961,10.48815918,0,0.698582768,0.629541993,0,1,0.945708376,657.95953
36059407201,682.9999792,858,1314,161500.0027,161600,249200,0.049523782,0.091646105,0.132117018,0.163957998,0.92457026,0.977773428,0.15691741,0.74673808,0.782234013,0.143276438,0.79014987,0.81829983,4945,5084,0,0,0.21407451,0,9293.694223,0.009724411,522808,1,0,1,0,0,0,FALSE,0,1,0,1,0,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.13211702,0.040470915,0,0.042122323,1,#N/A,#N/A,#N/A,74856.15007,52511.75,47650,-0.298497856,-0.092584044,0,0,1,0,0,915.3354492,159.2425537,0,0.707033277,0.741393209,1,1,0.907415959,1205.4226
36059407203,683.0000116,924.0000141,1507,161499.9991,170199.996,301700,0.044288129,0.21339884,0.246568382,0.146624371,0.64819068,0.933559954,0.14032811,0.42945325,0.540554106,0.128129259,0.25079566,0.407563031,3268,3236,0,0,0.46836734,0,770.2572858,0.005038638,642237,1,0,1,0,0,0,FALSE,0,1,0,1,0,0,FALSE,0,1,1,1,1,0,1,1,1,1,0.24656838,0.03316954,0,0.169110711,1,#N/A,#N/A,#N/A,74856.1505,94986.60127,75238,0.268921793,-0.207909331,1,0,0,0,0,136.4022522,273.5639648,0,0.913332582,0.289250165,0,0,0.792090663,514.60748
36059407204,683.0000086,923.9999922,2023,161500.0069,170199.9954,302500,0.079672553,0.21339887,0.229072392,0.263771296,0.64819068,0.864695013,0.2524446,0.42945325,0.527661741,0.230499357,0.25079566,0.296296299,5879,2705,0,0,0.44509518,0,3192.802571,0.004353242,621376,1,0,1,1,1,0,1,0,1,0,1,0,0,FALSE,0,1,1,1,1,0,1,1,1,1,0.22907239,0.01567352,0,0.133726317,1,#N/A,#N/A,#N/A,74856.14986,94986.59929,74191,0.268921793,-0.218931928,1,0,0,0,0,94.98171997,-105.9496155,0,0.951157033,0.520349383,0,0,0.781068072,327.67795
36059407301,856,1092,2903,155300,165700,674200,0.365203762,0.191489362,0.537719607,0.630518234,0.738693467,0.353895634,0.222614841,0.168645139,0.395751774,0.490774908,0.438162544,0.402523667,995,6841,0.060225113,0.760683761,0.146426496,0.116088328,38073,0.000881196,7763309,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,0,0,1,0,FALSE,0,1,1,0.112878347,-0.078611014,0,-0.1737144,0,56334,62083,100819,103162.971,90020.35,100819,-0.127396688,0.119957879,0,1,0,0,0,10.21816254,512.8905029,0,0.688822806,0.835996151,1,1,1.119957876,627.26654
36059407302,907,893,1284,157800,172900,300300,0.189868934,0.135802469,0.240795046,0.472555948,0.754606365,0.864632428,0.240684202,0.157186318,0.57512182,0.150154799,0.184815951,0.27734977,4776,4883,0.024779848,0.63538874,0.405584129,0.418335901,1803,0.003030651,1611205,1,0,0,1,1,0,FALSE,0,1,0,1,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0.099435478,-0.036366991,0,-0.054066465,0,49398,68417,66250,90398.7139,99154.43895,66250,0.096856743,-0.33185038,1,0,0,0,0,-59.73193359,228.4747925,0,0.778226852,0.584537472,0,1,0.668149613,746.50812
36059407401,921,713,1188,156700,166900,316000,0.186134853,0.116116296,0.223927259,0.554601597,0.776518219,0.888929546,0.213726221,0.176946003,0.618109286,0.12195122,0.177884615,0.254716992,8645,5465,0.006038426,0.662216703,0.489100817,0.497097242,1502,0.005059379,1080172,1,0,0,1,1,0,FALSE,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0.084781264,-0.031335032,0,-0.070018557,0,48155,60938,64222,88123.64534,88360.10152,64222,0.002683232,-0.273178756,0,0,0,0,0,283.7904053,279.4919434,0,0.642916977,0.357633293,0,0,0.726821256,851.75458
36059407402,920.9602752,713.4034496,640,156702.4581,166912.8407,325300,0.083349848,0.21499693,0.222887322,0.307094139,0.77647656,0.877777755,0.17947571,0.46823308,0.574590862,0.050531793,0.17789957,0.279357225,3573.79687,3960,0,0,0.36511627,0,5852.971334,0.002684964,1474880,1,0,1,1,1,0,1,0,1,0,1,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0.22288732,0.00789039,0,0.131647082,1,#N/A,#N/A,#N/A,88128.86441,88383.49668,68750,0.002889317,-0.22213985,0,0,0,0,0,259.5417175,62.12545776,0,0.759123981,0.252048368,0,1,0.77786015,464.84399
36059407501,767,1076,1461,147300,165600,283300,0.133359103,0.083633742,0.160605088,0.738345865,0.891550233,0.964447081,0.245152469,0.199627074,0.564427793,0.336297494,0.340476191,0.383399218,4509,5091,0.023571008,0.626461212,0.426035503,0.533596838,312,0.003310518,1537826,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.08725296,0.003619218,0,-0.049725361,0,42599,49844,65048,77956.17031,72273.8,65048,-0.072891861,-0.099978141,0,0,0,0,0,70.5335083,17.38635254,0,0.606239319,0.962932825,1,1,0.900021861,714.00116
36059407502,465,765,2016,155900,165500,302600,0.129528366,0.089197531,0.223687977,0.811645346,0.907498524,0.951767921,0.195879575,0.197924093,0.561967373,0.167678301,0.167149059,0.155990958,5081,5515,0.006890299,0.601822324,0.407458564,0.473247928,231,0.004170057,1322524,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.096732433,0.007534902,0,-0.040330836,0,48210,65523,72118,88224.30015,95008.35,72118,0.076895483,-0.240929872,1,0,0,0,0,35.49023438,129.4484253,0,0.75579232,0.913675189,1,1,0.759070124,745.73071
36059407600,1001,891,2532,211300,247700,478800,0.354042111,0.224071703,0.415275037,0.139479905,0.238965268,0.323104382,0.182246956,0.121206715,0.387716323,0.055335968,0.046472564,0.07450524,5528,5605,0.163425513,0.774685475,0.133561644,0.321885914,629,0.002811969,1993265,1,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.101802622,-0.122269081,0,-0.129970408,0,60227,82341,97500,110215.4104,119394.45,97500,0.083282724,-0.183379129,1,0,0,0,0,-51.24169922,141.7037354,0,0.607709825,0.414573014,0,1,0.816620873,666.09662
36059407700,1001,1610,1475,178300,198100,398800,0.307031499,0.18015748,0.391861141,0.072997559,0.162481219,0.348703742,0.159827492,0.210063751,0.297505647,0.053045187,0.061671088,0.093451567,4659,5053,0.105481892,0.802116889,0.184176394,0.412005457,2616,0.000852603,5926560,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,0,0.39186114,0.21170366,1,-0.126874018,0,59793,66797,121524,109421.1904,96855.65,121524,-0.114836447,0.254691899,0,1,0,0,0,90.18737793,-118.3843079,0,0.524289429,0.505473793,0,1,1.254691905,436.14328
36059407801,388,738,446,184000,207900,417900,0.262472284,0.209919571,0.401203871,0.088001514,0.156325245,0.327459097,0.159783429,0.167141774,0.408151865,0.110854504,0.094890511,0.100113124,5399,5561,0.14871426,0.799445105,0.168701443,0.388574661,2466,0.002804191,1983103,1,1,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,1,0,0,1,0,FALSE,0,1,0,0.084605653,-0.125313918,0,-0.052552713,0,58139,75950,103000,106394.3695,110127.5,103000,0.035087671,-0.064720437,0,0,0,0,0,-4.275756836,152.9844971,0,0.697401762,0.875496447,1,1,0.935279562,721.61249
36059407802,100,516,1056,,116800,166700,0.2172949,0.048808832,0.121778354,0.651282051,0.647946354,0.625064731,0.742967686,0.23559,0.956961989,1,0.328482329,0.22025317,2386,1931,0.071983428,0.339416058,0.04526749,0.126582279,3385,0.003738575,516507,1,1,0,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,1,1,1,0,1,1,1,1,0.048781004,-2.78278E-05,0,-0.168486068,0,31335,28824,27536,57343.04915,41794.8,27536,-0.27114445,-0.341162056,0,0,1,0,0,199.2701721,-15.82858276,0,0.474619031,0.422311217,0,0,0.658837942,378
36059407900,439,338,2534,224700,221900,405000,0.29236316,0.20273285,0.387516528,0.179034874,0.224084178,0.273889512,0.133384108,0.185056187,0.553357959,0.366093366,0.250629089,0.261974186,5132,6101,0.108834617,0.811250581,0.007609131,0.250728863,2226,0.003147784,1938189,1,1,0,1,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,1,0,FALSE,0,0,1,0.111770519,-0.090962331,0,-0.08963031,0,49528,49976,64911,90636.24044,72465.20021,64911,-0.200483158,-0.104245901,0,0,0,0,0,369.7521973,257.0709229,0,0.781513572,0.728307903,0,1,0.895754097,1328.6124
36059408000,1001,1069,2033,189000,203300,398500,0.314897623,0.151965265,0.445174009,0.064962553,0.166220262,0.252210259,0.187340444,0.163727326,0.333378404,0.077194753,0.072876448,0.076102763,6347,6221,0.126667738,0.830547362,0.17366136,0.315075133,2728,0.003241364,1919254,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.44517401,0.293208745,1,-0.162932358,0,57136,72313,124886,104558.8799,104853.85,124886,0.002821091,0.191048309,0,1,0,0,1,-4.164306641,-43.83251953,1,0.724706948,0.824438155,1,0,1.191048302,687.75964
36059408100,1001,969,1441,193000,220800,421300,0.284717819,0.188071398,0.404468089,0.068846558,0.125786164,0.296467692,0.17574128,0.172384574,0.448661983,0.064692483,0.07168784,0.064516127,6678,6483,0.135122628,0.801534036,0.208715596,0.320710612,881,0.002919473,2220606,1,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,1,0,FALSE,0,0,1,0.125673336,-0.062398061,0,-0.096646421,0,59878,75911,100688,109576.7393,110070.95,100688,0.004510179,-0.085244566,0,0,0,0,0,75.13311768,210.9506226,0,0.579314113,0.743295252,1,0,0.914755437,959.68799
36059408200,847,965,1967,183800,200200,403600,0.161118817,0.194915254,0.34712857,0.066283763,0.152091255,0.321196765,0.189212768,0.196169275,0.37583828,0.093843098,0.086289549,0.075187966,6575,6317,0.131708089,0.779220779,0.276966557,0.415538847,1929,0.002972868,2124884,0,0,1,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.34712857,0.152213316,1,0.033796438,1,50730,64811,107564,92835.89949,93975.95,107564,0.012280276,0.144590721,0,1,0,0,1,90.74749756,-170.6201782,0,0.730346322,0.840389967,1,0,1.144590717,749.79736
36059408300,885,1104,1719,185500,212500,381800,0.200081917,0.109575117,0.415621787,0.076329451,0.152296422,0.269622535,0.160948649,0.199895512,0.361536056,0.121118012,0.129355401,0.093564585,7098,6676,0.110695027,0.827901658,0.138725901,0.348699224,622,0.003034485,2200044,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.41562179,0.306046673,1,-0.0905068,0,55385,66788,94918,101354.5501,96842.6,94918,-0.044516504,-0.019873485,0,1,0,0,1,105.4690552,-98.27770996,0,0.801961422,0.689161003,0,0,0.980126515,792.12549
36059408400,1001,1139,2359,193100,227000,443200,0.283300589,0.205665503,0.431002587,0.077379348,0.120096722,0.15985699,0.150712886,0.134414923,0.363959104,0.058673469,0.068292683,0.047323506,3722,3916,0.045454545,0.686387134,0.384794414,0.391776571,572,0.002720446,1439470,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.43100259,0.225337088,1,-0.077635087,0,63326,80422,107031,115886.5767,116611.9,107031,0.006258907,-0.08216057,0,0,0,0,0,34.46792603,91.21139526,0,0.603369415,0.683457911,1,1,0.917839432,469.14328
36059408500,838,916,,202500,236000,457200,0.275030451,0.16311553,0.509986401,0.042967439,0.093586387,0.12421643,0.132724671,0.154451947,0.288825721,0.083989501,0.093734583,0.02818319,6112,6062,0.061035962,0.803839442,0.18120155,0.314041268,796,0.002846307,2129777,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,1,0,0,0,0,FALSE,0,0,0,0.145997319,-0.017118212,0,-0.11191492,0,60736,71750,127689,111152.5569,104037.5024,127689,-0.064011611,0.227336273,0,1,0,0,0,81.70336914,-122.93396,0,0.788622379,0.687249243,0,0,1.227336268,573.89673
36059408600,440,573,,164000,194700,359600,0.172907848,0.140466032,0.329219371,0.056815679,0.114743162,0.298539072,0.175623085,0.155276405,0.350478351,0.120481928,0.115435356,0.099861301,4497,4723,0.089349989,0.816536204,0.3054221,0.42371706,214,0.003224877,1464552,0,1,1,0,1,0,FALSE,0,1,1,1,1,0,1,1,1,1,0,0,0,FALSE,0,1,0,0.0923066,-0.048159432,0,-0.032441815,1,50873,67679,108333,93097.58624,98134.54796,108333,0.054104108,0.103923157,1,1,0,0,0,31.765625,-84.41235352,0,0.558514595,0.502981424,0,1,1.103923157,505.38977
36059408700,924,1071,1755,161400,185200,355200,0.169648365,0.154878049,0.346610993,0.067177728,0.132723577,0.196868002,0.167260091,0.230460737,0.351513296,0.117340287,0.087094723,0.088794924,4920,4470,0.064205817,0.819127651,0.299265197,0.360112756,162,0.003270255,1366866,0,0,1,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.34661099,0.191732941,1,-0.014770316,1,53933,71897,106422,98695.53886,104248.6453,106422,0.056265019,0.020847797,1,1,0,0,1,126.6091003,-129.3355713,0,0.771105826,0.593691934,0,0,1.020847798,498.79736
36059408800,929,1078,2181,166000,190800,360000,0.171391753,0.104694641,0.338673234,0.076714286,0.128674904,0.129329562,0.196506251,0.233712059,0.407175362,0.127843494,0.141201717,0.063839287,7041,6727,0.008027352,0.810603829,0.350332594,0.297767857,941,0.00301011,2234802,1,0,1,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,1,0,FALSE,0,0,1,0.33867323,0.233978589,1,-0.066697112,0,51879,60570,97800,94938.56543,87826.5,97800,-0.074912287,0.113559119,0,1,0,0,1,330.2237549,-185.999939,0,0.96470052,0.689257145,0,0,1.113559119,912.07281
36059408900,862,967,1650,156000,181200,351500,0.157935285,0.149558638,0.345936209,0.060595802,0.136242947,0.262680858,0.208855663,0.239950052,0.33388558,0.127435492,0.114391144,0.152513966,6026,5737,0.118354541,0.792587555,0.463191832,0.415083799,1282,0.002844045,2017197,0,0,1,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,0,1,0.34593621,0.196377572,1,-0.008376647,1,52065,71019,111382,95278.95012,102977.55,111382,0.080800638,0.08161439,1,1,0,0,1,-17.95202637,-144.2861938,1,0.96045661,0.919124484,0,0,1.081614391,597.65521
36059409000,1001,1244,2150,163400,191500,363800,0.188846641,0.123459894,0.28207615,0.06895976,0.120611456,0.234572172,0.165521638,0.167803987,0.366677463,0.112154696,0.107933082,0.064623952,5953,5785,0.067934313,0.781893004,0.410654828,0.367130919,4135,0.002478121,2334430,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0,0,0,FALSE,0,0,1,0.28207615,0.158616256,1,-0.065386747,0,54541,72500,111723,99852.3531,105061.923,111723,0.052172732,0.063401438,1,1,0,0,1,13.55029297,18.4006958,0,0.807728291,0.665812813,0,0,1.063401438,658.18604
36059409100,1001,1180,1833,156100,180200,340300,0.149462366,0.14745671,0.310722113,0.055409893,0.093427485,0.252912819,0.17833362,0.199715932,0.445643365,0.06440483,0.067988669,0.088667057,5523,4978,0.080353556,0.795620438,0.489819663,0.320610687,912,0.002601083,1913818,1,0,1,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0,1,0,FALSE,0,0,1,0.08198941,-0.0654673,0,-0.002005656,1,54023,68333,90050,98862.08991,99082.85,90050,0.00223301,-0.091164619,0,0,0,0,0,31.03155518,92.11224365,0,0.638673127,0.635704577,0,0,0.908835384,758.93066
36059409200,936,1127,2350,157800,181500,351100,0.156752804,0.142309535,0.306319714,0.056758893,0.105747498,0.201966345,0.191572852,0.250323715,0.411158592,0.137235116,0.131343284,0.112624414,6194,6001,0.055324113,0.770300874,0.505994006,0.404924044,2684,0.002954792,2030938,1,0,1,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0,1,0,FALSE,0,0,1,0.091416954,-0.050892581,0,-0.014443268,1,49142,66161,99531,89929.85975,95933.45,99531,0.066758588,0.037500475,1,1,0,0,0,50.29821777,-14.11242676,0,0.550708532,0.662654579,1,0,1.037500476,784.90173
36059409300,1001,1240,1658,157700,183300,356100,0.180371353,0.13845633,0.283213496,0.057371725,0.105982523,0.243410856,0.187790281,0.215017554,0.314569473,0.088093599,0.082987552,0.081378296,4463,4515,0.066888151,0.812649737,0.444202899,0.30058651,646,0.003149555,1433536,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0,0,0,FALSE,0,0,1,0.2832135,0.14475717,1,-0.041915022,0,53517,70521,103710,97936.10964,102255.45,103710,0.044103656,0.01422467,1,1,0,0,1,48.07373047,-134.5999756,0,0.874449492,0.884197474,1,1,1.01422467,429.07275
36059409400,1001,1109,1338,174800,215100,395900,0.21509434,0.159619797,0.326190472,0.061151932,0.085580566,0.216292128,0.176389675,0.188522721,0.321463674,0.079689704,0.089155023,0.069992557,4487,4272,0.054307116,0.787482485,0.097260274,0.438570365,122,0.003071223,1390977,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,1,0,0,0,FALSE,0,0,1,0.32619047,0.166570673,1,-0.055474543,0,52278,71802,122074,95668.73973,104112.9,122074,0.08826457,0.172515601,1,1,0,0,1,7.227752686,-73.32449341,0,0.724823535,0.664774537,0,0,1.172515606,431.72571
36059409500,671,1178,2426,187500,227600,400300,0.194573367,0.179858789,0.379723162,0.045919641,0.044455671,0.093402326,0.174327746,0.145657273,0.374792248,0.055511499,0.055597867,0.036191974,3959,3865,0.035963777,0.813965607,0.108979279,0.375295043,168,0.002653401,1456621,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.37972316,0.199864371,1,-0.014714578,1,59336,78366,108346,108416.5727,113278.1242,108346,0.044841405,-0.043539952,1,1,0,0,1,24.57131958,52.8026123,0,0.850583255,0.409594141,0,0,0.956460047,476.36096
36059409600,745,1065,2645,180500,208500,387200,0.28346231,0.19574845,0.360669702,0.051689861,0.092761076,0.162460566,0.183629549,0.18684928,0.376002371,0.085495283,0.069145845,0.041742288,5056,5072,0.042586751,0.805746141,0.163192376,0.355111918,105,0.002375027,2135555,0,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.3606697,0.16492125,1,-0.08771386,0,56045,71367,107350,102562.3505,103482.15,107350,0.008968199,0.037376978,0,1,0,0,1,32.52984619,54.28619385,0,0.550670028,0.801823735,1,1,1.037376978,621.53192
36059409700,417,344,544,183500,211700,385300,0.311262376,0.203457857,0.397122771,0.052596089,0.05974557,0.089067839,0.143419037,0.145971495,0.460763425,0.154362416,0.13298184,0.125883102,4402,4098,0.006344558,0.743073048,0.100928793,0.268464997,885,0.002370914,1728447,1,1,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,1,0,0,1,0,FALSE,0,0,1,0.118006573,-0.085451285,0,-0.107804519,0,53193,66750,90932,97343.19039,96787.5,90932,-0.00570857,-0.060498513,0,0,0,0,0,94.36187744,29.15332031,0,0.530230939,0.82558918,1,0,0.939501485,717.40863
36059409800,778,757,1828,189900,202200,382900,0.233909416,0.169720891,0.392128289,0.523044152,0.80141202,0.925741732,0.150384801,0.122549204,0.372267127,0.097213221,0.088404869,0.136420533,5524,5831,0.085234094,0.630120482,0.380428135,0.381727159,949,0.003719782,1567565,0,0,0,1,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,1,0,0,FALSE,0,0,1,0.39212829,0.222407399,1,-0.064188525,0,57405,76383,100833,104869.5052,110664.561,100833,0.055259686,-0.088841096,1,0,0,0,0,-39.46499634,105.5040588,0,0.824070454,0.603580474,0,1,0.911158903,594.88287
36059409900,747,995,1729,190400,199200,349900,0.182596291,0.1796875,0.344419926,0.174073453,0.555439174,0.784061432,0.203902547,0.173367666,0.330746681,0.140617577,0.138025594,0.098373659,6683,8859,0.146179027,0.674128558,0.461420346,0.381991273,466,0.005111051,1733303,0,0,0,1,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,1,0,0,FALSE,0,1,1,0.34441993,0.16473243,1,-0.002908791,1,50192,71885,110432,92541.91057,103906.5193,110432,0.122804992,0.062801458,1,1,0,0,1,-204.2815552,-90.03631592,1,0.713324368,0.843360726,1,1,1.062801456,833.81238
36059410000,875,1029,1702,211300,221400,396300,0.268461852,0.172979798,0.339876413,0.102407891,0.34226689,0.670847178,0.163653771,0.199097292,0.472713411,0.054298643,0.057605761,0.056000002,3582,3907,0.155362171,0.745706737,0.213302752,0.3432,1913,0.002555863,1528642,1,0,0,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,1,1,0,FALSE,0,0,1,0.33987641,0.166896612,1,-0.095482054,0,55154,68529,83988,100931.8203,99367.05198,83988,-0.01550322,-0.154770136,0,0,0,0,0,94.72167969,200.6120911,0,0.529684782,0.83952266,1,1,0.845229866,590.89178
36059410100,598,1085,,219600,252700,454400,0.340651879,0.23596025,0.463754863,0.059923906,0.096924063,0.164135307,0.139558643,0.125812418,0.360876322,0.047258979,0.041899441,0.056577086,6242,5794,0.040386607,0.762555518,0.574792244,0.261669024,634,0.002869672,2019046,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,1,0,0,0,0,FALSE,0,1,0,0.46375486,0.22779461,1,-0.104691629,0,62285,82383,106442,113981.5502,119455.35,106442,0.048023559,-0.108939029,1,0,0,0,0,-68.18829346,204.1958008,0,0.55641079,0.616850793,1,0,0.89106097,765.4187
36059410200,738,1091,1357,204100,226100,402300,0.329763663,0.177626876,0.483638972,0.116170763,0.155481557,0.205624357,0.153168905,0.154391581,0.377716363,0.092836257,0.091445428,0.08544533,3904,3876,0.051341589,0.72306143,0.739843193,0.324402607,984,0.003023785,1281837,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.48363897,0.306012094,1,-0.152136787,0,57411,80138,104650,105062.1294,116200.1,104650,0.106013179,-0.099398367,1,0,0,0,0,-29.3605957,56.16442871,0,0.688987732,0.535190105,0,0,0.900601635,521.62628
36059410300,764,1003,1304,183900,195600,357300,0.146971736,0.162315271,0.305555552,0.103069767,0.447680158,0.819244087,0.169007012,0.20521163,0.45440498,0.148330597,0.148494289,0.197767139,6078,6932,0.095643393,0.735969868,0.437209302,0.469962786,874,0.005564752,1245698,1,0,1,0,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0.084207141,-0.07810813,0,0.015343535,1,50468,67283,95023,92356.44156,97560.34941,95023,0.05634591,-0.026007999,1,1,0,0,0,15.04730225,34.88757324,0,0.684605956,0.957026362,1,1,0.973992002,854.73578
36059410400,827,817,1397,181700,197800,366000,0.172590567,0.137606318,0.368618399,0.114452215,0.516679905,0.837667286,0.199594242,0.209423722,0.303676695,0.143654114,0.150571792,0.126021802,5036,5230,0.145697897,0.637055838,0.583804143,0.367166213,2442,0.003636566,1438170,0,0,1,0,1,0,FALSE,0,1,1,1,1,0,1,1,0,0,1,0,0,FALSE,0,0,1,0.3686184,0.231012082,1,-0.034984249,0,49355,66250,114531,90409.3506,96088.39204,114531,0.062814757,0.191933781,1,1,0,0,1,15.58099365,-219.6239319,0,0.767804444,0.754503802,0,1,1.191933777,445.79739
36059410500,670,827,1290,191900,197500,359800,0.171604376,0.126380629,0.380576909,0.098352713,0.292768959,0.689937532,0.221900386,0.208671081,0.45332095,0.332468655,0.338786911,0.332097232,6804,7205,0.153504511,0.664802734,0.576167076,0.391017717,4509,0.003607536,1997208,1,0,1,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,1,1,0,FALSE,0,0,1,0.38057691,0.254196281,1,-0.045223747,0,40519,52396,91011,74149.76994,75974.2,91011,0.024604663,0.197919816,0,1,0,0,0,56.21337891,-278.9782715,0,0.769367516,0.487732321,0,1,1.19791982,1100.21
36059410600,788,1077,1885,194800,217000,392600,0.196197411,0.176529791,0.412849873,0.057323015,0.168681395,0.592979014,0.174716056,0.15329136,0.406809032,0.149486653,0.148664807,0.170925111,7197,7093,0.136331595,0.734911243,0.443938767,0.44185022,851,0.00431181,1645017,1,0,0,0,1,0,FALSE,0,1,1,1,1,1,1,1,0,0,1,1,0,FALSE,0,1,1,0.41284987,0.236320079,1,-0.01966762,1,50695,67778,100335,92771.84922,98278.1,100335,0.059352603,0.020929383,1,1,0,0,1,44.48773193,-119.4069214,0,0.520407498,0.630798638,1,0,1.020929383,923.45648
36059410700,832,1025,1891,189200,217300,380000,0.233759961,0.158990974,0.262650043,0.067656766,0.157606066,0.564167738,0.24011299,0.217727166,0.486231774,0.239416745,0.24682971,0.273180455,6199,6296,0.156289708,0.730640855,0.469223485,0.430707876,2304,0.004453643,1413674,1,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,1,1,0,1,0,0,1,0.097549956,-0.061441018,0,-0.074768987,0,47119,60463,83966,86227.76872,87671.34795,83966,0.016741466,-0.04226407,0,1,0,0,0,81.15356445,-53.71502686,0,0.780184388,0.613032162,0,1,0.957735931,975.38092
