,ag25up,hh00,hh16,hu16,mhval00,mhval00_16,mhval16,mhval90,mhval90_00,moe_hh16,moe_hinc16,moe_hu16,moe_mhval16,moe_mrent16,moe_pop16,moe_renter16,mrent00,mrent00_16,mrent16,mrent90,mrent90_00,ohu00,ohu16,ohu90,per_rent00,per_rent16,per_rent90,pop00,pop16,pop90,rhu16,GEOID,clusters
1724,4693.0,2069.3405685424805,2241.0,2311.0,194342.28615012934,0.6203370094299316,314900.0,143345.26452795643,0.3557635545730591,112.0,8336.0,38.0,60380.0,123.0,803.0,185.0,777.8616238038744,0.861513614654541,1448.0,607.8900682076566,0.2796090245246887,556.1506652832031,725.0,626.0129642486572,0.7312425374984741,0.676483690738678,0.7454839609563351,6227.928863525391,6967.0,6040.489837646484,1516.0,36081021400,2
1725,3257.0,1742.697265625,1884.0,2025.0,137999.9997904739,0.4471014440059662,199700.0,153800.00449624253,-0.10273084789514542,128.0,13602.0,83.0,25920.0,125.0,499.0,169.0,797.0000343694592,0.9661228656768799,1567.0,605.0000053427643,0.3173554241657257,471.0882873535156,679.0,390.3773498535156,0.7296785712242126,0.6395965814590454,0.6111884713172913,4719.11865234375,4483.0,3696.231201171875,1205.0,36081021600,2
1726,11.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,36081061302,6
1727,4.0,16.622831344604492,4.0,4.0,316700.0,-1.0,0.0,225000.01067548993,0.407555490732193,6.0,0.0,6.0,0.0,0.0,6.0,11.0,1125.0,-1.0,0.0,446.00001252121626,1.5224214792251587,6.393396854400635,4.0,8.95075511932373,0.6153846383094788,0.0,0.28130945563316345,40.27840042114258,4.0,37.081703186035156,0.0,36081021900,9
1728,2713.0,1589.0,1551.0,1740.0,253400.0,0.9597474336624146,496600.0,0.0,0.0,101.0,5541.0,53.0,179495.0,39.0,461.0,110.0,697.0,0.9096125960350037,1331.0,473.99999679951,0.47046414017677307,170.0,258.0,200.0,0.8930144906044006,0.8336557149887085,0.875,4410.0,4587.0,3642.0,1293.0,36081058900,3
1729,4783.0,2981.994583129883,2884.0,2947.0,92449.39993627605,1.532196044921875,234100.0,227458.1263131469,-0.5935541987419128,121.0,7793.0,89.0,18043.0,38.0,577.0,197.0,776.653051380737,0.791018545627594,1391.0,523.6800363817168,0.48306789994239807,672.6796360015869,592.0,621.0978150367737,0.7744196057319641,0.7947295308113098,0.9336835779249668,6696.071517944336,6012.0,5973.254661560059,2292.0,36081022001,2
1730,0.0,9.377168655395508,0.0,0.0,316700.0,-1.0,0.0,225000.0,0.40755555033683777,11.0,0.0,11.0,0.0,0.0,11.0,11.0,1125.0,-1.0,0.0,446.0,1.5224214792251587,3.6066031455993652,0.0,5.049244403839111,0.615384578704834,0.0,0.15869054198265076,22.721599578857422,0.0,20.918298721313477,0.0,36081022900,9
1731,1504.0,524.0,520.0,564.0,218300.0,1.6504809856414795,578600.0,211900.0018747989,0.030202915892004967,51.0,15954.0,34.0,47734.0,108.0,396.0,62.0,752.0,1.3829786777496338,1792.0,763.0000067506917,-0.014416784979403019,344.0,411.0,317.0,0.3435114622116089,0.20961537957191467,0.3477366268634796,1734.0,2274.0,1501.0,109.0,36081023000,9
1732,2356.0,978.0414428710938,825.0,866.0,67400.00040927272,5.112759590148926,412000.0,196999.99465362748,-0.6578680276870728,67.0,13290.0,59.0,136136.0,66.0,393.0,74.0,805.0000076811168,0.695652186870575,1365.0,660.9999724298333,0.21785180270671844,353.3700256347656,220.0,398.8130187988281,0.6386962532997131,0.7333333492279053,0.1947338581085205,3161.0,3425.0,2911.741943359375,605.0,36081043701,2
1733,4581.0,2855.833740234375,2769.0,2916.0,99199.99764258294,1.4969758987426758,247700.0,233599.99636299442,-0.5753424763679504,160.0,7933.0,132.0,31174.0,165.0,993.0,181.0,912.9999657401305,0.682365894317627,1536.0,596.9999873397403,0.5293132066726685,441.436279296875,603.0,437.02740478515625,0.8454264998435974,0.782231867313385,0.4633499085903168,5753.00048828125,6005.0,5103.24560546875,2166.0,36081071306,2
1734,2516.0,1319.2142333984375,1358.0,1443.0,210499.99124765815,0.004750635474920273,211500.0,218800.00362907513,-0.03793424367904663,89.0,6617.0,60.0,11971.0,154.0,414.0,113.0,728.9999966722689,1.2770918607711792,1660.0,490.0000031718926,0.48775508999824524,326.845703125,768.0,327.2154235839844,0.7522422075271606,0.43446245789527893,0.27278223633766174,3613.0498046875,3703.0,3226.30712890625,590.0,36081077906,2
1735,4074.0,1907.0,2119.0,2480.0,15700.0,-1.0,0.0,112499.99578279576,-0.8604444265365601,186.0,23095.0,139.0,0.0,90.0,677.0,205.0,616.0,0.7532467246055603,1080.0,425.9999861763882,0.44600942730903625,385.0,505.0,338.9252624511719,0.7981122136116028,0.7616800665855408,0.8007652759552002,4345.0,5308.0,4338.8359375,1614.0,36081093800,6
1736,2588.0,1164.0,1107.0,1156.0,184800.0,1.0860389471054077,385500.0,163600.16771912266,0.1295831948518753,55.0,7008.0,36.0,27057.0,374.0,390.0,102.0,779.0,0.8241335153579712,1421.0,729.0285203940806,0.06854530423879623,865.0,755.0,812.2720314860344,0.25687286257743835,0.3179765045642853,0.1864414186202339,4190.0,3654.0,3782.195912003517,352.0,36081058000,2
1737,7.0,0.0,3.0,3.0,0.0,0.0,0.0,187500.0,0.0,6.0,0.0,6.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,7.0,353.0,0.0,36081091800,6
1738,1370.0,790.0,739.0,828.0,394300.0,1.0233324766159058,797800.0,312366.1682166793,0.262300580739975,51.0,28214.0,43.0,49228.0,240.0,225.0,36.0,940.0,0.5404255390167236,1448.0,699.3606398578087,0.34408479928970337,722.0,679.0,650.3856437206268,0.08607594668865204,0.0811907947063446,0.12754889711504802,2104.0,1990.0,2121.726573944092,60.0,36081092200,7
1739,2733.0,1815.529296875,1496.0,2377.0,244999.99447735917,1.2371429204940796,548100.0,175400.00298183635,0.3968072533607483,129.0,18410.0,113.0,26318.0,0.0,450.0,47.0,395.99998803351133,-1.0,0.0,525.0000067759453,-0.24571432173252106,1742.5482177734375,1451.0,1433.6282958984375,0.04019823670387268,0.030080214142799377,0.026469716802239418,4314.88134765625,3928.0,3663.05029296875,45.0,36081091601,9
1740,1790.0,1044.0,883.0,973.0,257800.0,1.3037238121032715,593900.0,227799.9989922624,0.1316944807767868,51.0,14252.0,36.0,40251.0,64.0,286.0,64.0,788.0,0.8197969794273376,1434.0,593.9999973722734,0.3265993297100067,467.0,356.0,328.0,0.5526819825172424,0.5968289971351624,0.6029055714607239,2947.0,2669.0,2205.0,527.0,36081049302,9
1741,4439.0,1915.0,2221.0,2329.0,221900.0,1.3943217992782593,531300.0,215000.00055064447,0.032093022018671036,121.0,7869.0,91.0,61269.0,121.0,672.0,198.0,870.0,0.6804597973823547,1462.0,669.0000017134007,0.3004484176635742,993.0,826.0,846.0,0.48146215081214905,0.6280954480171204,0.5146299600601196,5375.0,6943.0,4779.0,1395.0,36081092900,9
