,GEOID,geometry,yelloCabCount,greenCabCount
1087,36047098800,"POLYGON ((-73.89396100000015 40.6423430001294, -73.89467399960537 40.64188199955471, -73.89538900020214 40.64142099987929, -73.89613100024542 40.640941000227, -73.89701100035741 40.64037400016002, -73.89882799961255 40.64200499983089, -73.8994060001868 40.64252300033623, -73.89991400023086 40.64297799973492, -73.90067000002048 40.64365999970919, -73.89979099995469 40.64422699977627, -73.89904599977305 40.64470800037392, -73.89834099963744 40.64516499986489, -73.89761899961714 40.64562999972475, -73.8957770001084 40.64397699993864, -73.89396100000015 40.6423430001294))",0,4
1088,36047059600,"POLYGON ((-73.93698500015763 40.58987100044634, -73.93790999964672 40.58977000028531, -73.93883700012745 40.58967100021654, -73.93979600028514 40.58956499982488, -73.94083499963551 40.58944999991759, -73.94175399974735 40.58934899975656, -73.94268000018191 40.58924700044872, -73.94360899985543 40.58914700033386, -73.94401199955412 40.59126499997983, -73.94308499997275 40.59136800023305, -73.94215400020695 40.59146900039408, -73.94123300000294 40.59157199974801, -73.94020100007609 40.59168400041631, -73.93923799973385 40.59178899986252, -73.93925399957239 40.5918700000005, -73.93964100033192 40.59392200020021, -73.93871699998954 40.59402400040734, -73.93777999994701 40.59412599971518, -73.93751200017867 40.59275500034302, -73.93737500015605 40.59199500036904, -73.93698500015763 40.58987100044634))",3,2
1089,36047058200,"POLYGON ((-73.95692799982734 40.59661200014371, -73.95785300021572 40.59651099998268, -73.95877999979717 40.59640699968329, -73.95977699990863 40.59629900009881, -73.96005099995368 40.59626799956858, -73.96102800004215 40.59616100003019, -73.96118500008765 40.59831200029858, -73.9613630002023 40.60058900008233, -73.96036299995249 40.6006979997129, -73.95961200039351 40.60078099994323, -73.9586829998206 40.60088500024263, -73.95775700028531 40.60098600040357, -73.95733199957212 40.59873099983579, -73.95692799982734 40.59661200014371))",2,0
1090,36047068600,"POLYGON ((-73.91900900036501 40.61212000033777, -73.92081900019673 40.61375600023927, -73.92052700022089 40.61394299986954, -73.92010699973822 40.61421199968406, -73.91960800010914 40.61453500019013, -73.91937099997166 40.61469000014345, -73.91893399960439 40.61496800037295, -73.91862899992839 40.61516899974956, -73.91788699988511 40.61564700020887, -73.91719600039505 40.61609200004575, -73.91690300037311 40.61627400034485, -73.91697700018835 40.61693200011179, -73.91700799981932 40.61720199997239, -73.91713999961131 40.61838999989856, -73.9156940003778 40.61706499994978, -73.91387700022337 40.61543200018672, -73.91466999992056 40.61491999995811, -73.91538799975633 40.61445700019043, -73.9160949999843 40.61399799970792, -73.9168070004427 40.61353800007868, -73.91756100014005 40.61305500028812, -73.91828900043699 40.612579999967, -73.91900900036501 40.61212000033777))",0,1
1091,36047025400,"POLYGON ((-73.97963800029345 40.6155650000248, -73.98022000015288 40.61500500028053, -73.98080500015067 40.61444699972926, -73.98143799966391 40.61383800042343, -73.98248999961373 40.61442399956793, -73.98366799997818 40.61518499958808, -73.98586000033877 40.61652200009031, -73.98806600044556 40.61785200026963, -73.98743500012512 40.6184550001981, -73.98713599982653 40.61874199994332, -73.98685400031188 40.6190129998501, -73.98627499969145 40.61956700021693, -73.98406800043787 40.61824100022205, -73.98186799970837 40.61691200008882, -73.97963800029345 40.6155650000248))",0,5
1092,36047032100,"POLYGON ((-73.95050200026714 40.66985599995446, -73.95052100024394 40.66964400007059, -73.95058399955192 40.66896500023459, -73.95066799982834 40.66807200042245, -73.95075200010469 40.6671809998033, -73.95083500033502 40.66628900003734, -73.95091899971207 40.66540000040973, -73.9510040000345 40.66468299972069, -73.95097399955046 40.66390499981593, -73.95384899993141 40.66372799974746, -73.95378699977023 40.66451400002112, -73.95368999979365 40.66554900008633, -73.9536060004166 40.6664399998062, -73.95352100009409 40.66733299961825, -73.95343899990992 40.66822400023749, -73.9533530004406 40.66911499995727, -73.95328900018724 40.66979599988555, -73.95327000021035 40.67000699972324, -73.95050200026714 40.66985599995446))",0,0
1093,36047078800,"POLYGON ((-73.94512300042614 40.63644799987532, -73.94610900003032 40.6363879998064, -73.94704399998059 40.63632899978359, -73.94801499979235 40.63626699962231, -73.94898400041129 40.63620899964558, -73.94991900036155 40.63615199971503, -73.95090499996583 40.63608700031486, -73.95110100001109 40.63607299966924, -73.95197199970808 40.63690100008112, -73.95278999965869 40.6376500004472, -73.95360000013987 40.63842200007524, -73.95307200007272 40.6384260002597, -73.95213299993793 40.63842300012143, -73.95115799994173 40.63842800035196, -73.95016700010699 40.63849099965996, -73.94923300020274 40.63854799959051, -73.94826499963007 40.63860699961334, -73.94715199956515 40.63867600009742, -73.94644900042101 40.63872000032781, -73.94537300026377 40.63878699982025, -73.94512300042614 40.63644799987532))",0,3
1094,36047019500,"POLYGON ((-73.96518800032595 40.68978199973948, -73.96613499993029 40.68967300010892, -73.96711500015712 40.6895610003399, -73.96807799959998 40.68945199980997, -73.96910300010339 40.68946799964849, -73.96952099959441 40.69156400007859, -73.96983100040032 40.69313499968047, -73.96881000008145 40.69312099993422, -73.96784399960087 40.69322999956487, -73.966881000158 40.69334100018698, -73.96590600016181 40.69343299993303, -73.96560000043962 40.69187099984678, -73.96518800032595 40.68978199973948))",2,0
1095,36047044800,"POLYGON ((-73.96977599966267 40.62051800000571, -73.96956499982487 40.61939899966417, -73.9691119996191 40.61701000011141, -73.96938499961806 40.61697999962735, -73.97048299989054 40.61685900034263, -73.97141199956417 40.61675700013551, -73.97233699995263 40.6166539998822, -73.9733580002715 40.61654100006719, -73.97444399999064 40.61642099992918, -73.97548100014801 40.61631200029861, -73.97541699989466 40.6159750000462, -73.97562999982462 40.61594599960824, -73.97784999967773 40.61728700029482, -73.97757200034751 40.61760699976325, -73.97737900044051 40.61788299990058, -73.97682500007369 40.61867599959778, -73.97529599971057 40.62091300023486, -73.97486599966618 40.61864399992074, -73.97481299992 40.61836699973732, -73.97338399967182 40.61889399975828, -73.97197500034599 40.61971499984743, -73.97108799991129 40.62001900037653, -73.97002799959247 40.62042200007522, -73.96977599966267 40.62051800000571))",0,0
1096,36047007400,"POLYGON ((-74.01787700012342 40.64420100037585, -74.01777599996237 40.64413800016867, -74.01607000043015 40.64310900038009, -74.01381399981621 40.64174500043146, -74.0143969997218 40.64118599983409, -74.0149799996273 40.64062600008983, -74.015562000386 40.64006700039175, -74.01616700040675 40.63948300044014, -74.01842200007526 40.64084600034269, -74.02011800004567 40.64192099955456, -74.0202119998839 40.64198099962347, -74.01958000041665 40.64259500005921, -74.01901100025748 40.64316500026456, -74.0184189999369 40.64376099987032, -74.01792599968508 40.6442330000529, -74.01787700012342 40.64420100037585))",2,0
1097,36047004600,"POLYGON ((-74.03225600041414 40.62774100034693, -74.02957299989407 40.62710299970367, -74.02685599960469 40.62645899968317, -74.02713900006482 40.62576199991638, -74.02715299981107 40.62572700010107, -74.02987100014654 40.62637400025994, -74.03255499981333 40.62700999991154, -74.03283300004291 40.62632899998336, -74.03310800013406 40.62564700000909, -74.03578899966257 40.62628499975297, -74.03607100007662 40.62559899959416, -74.03642600025974 40.62473400017398, -74.03910899988043 40.62537199991786, -74.04071600024317 40.62571999977816, -74.04130200028703 40.6258989999389, -74.04141500010212 40.6259339997543, -74.04164544561911 40.62600850510597, -74.04160401832819 40.62658202085482, -74.0415000027031 40.62753498374626, -74.04148546969542 40.62762636292408, -74.04121600148419 40.62843470162753, -74.04104277230893 40.62895434715378, -74.04104099994214 40.62895399962741, -74.04093300035767 40.62893200041155, -74.03989600020019 40.62872900004339, -74.03883199969702 40.62849700013645, -74.03791799981582 40.62828100006813, -74.03761999956335 40.62901299965023, -74.03493799998864 40.62837499990635, -74.03225600041414 40.62774100034693))",0,2
1098,36047043200,"POLYGON ((-73.97947399992516 40.61266600033569, -73.9791829999955 40.61074199974352, -73.97869900015876 40.60818799977636, -73.97969700031629 40.60807700005351, -73.98069499957455 40.60796899956968, -73.98119600019527 40.6079129996852, -73.98162400014746 40.60786600021574, -73.98210599989193 40.61042100022899, -73.9825180000057 40.61258800033599, -73.98266000025876 40.61269299978211, -73.98221100023751 40.61316800010314, -73.9821069999381 40.61327300044862, -73.98174799957054 40.61355399991721, -73.98143799966391 40.61383800042343, -73.98070700012789 40.61340200010225, -73.97947399992516 40.61266600033569))",0,1
1099,36047043300,"POLYGON ((-73.91406099971537 40.69883800007364, -73.91330900011029 40.69841000012146, -73.91255599955976 40.69798200016926, -73.91411400036084 40.69639799996777, -73.91556199968653 40.69492200025012, -73.9163130001448 40.69535100024849, -73.91707100002658 40.69578200033904, -73.9178180003005 40.69620800019905, -73.91856399962884 40.69662999987461, -73.91932100036384 40.69706099996525, -73.91787200009267 40.69853699968281, -73.9175220001402 40.69889299991201, -73.91631600028316 40.7001219999304, -73.91556499982489 40.69969299993203, -73.91481500031199 40.69926600002592, -73.91468100042783 40.6991900001184, -73.91406099971537 40.69883800007364))",0,12
1100,36047043400,"POLYGON ((-73.97439100024444 40.61058000036676, -73.97418399969183 40.60946300011739, -73.97403099983079 40.60870200009724, -73.9749950002191 40.60859599970566, -73.97591899966208 40.60849500044391, -73.97684700018893 40.60839300023679, -73.97777399977029 40.60828899993739, -73.97869900015876 40.60818799977636, -73.9791829999955 40.61074199974352, -73.97947399992516 40.61266600033569, -73.97920900029509 40.61249699973676, -73.97847000039019 40.61204400043034, -73.97740799997919 40.61141100001772, -73.97701099965786 40.61117299983415, -73.97637199986789 40.61176900033909, -73.97439100024444 40.61058000036676))",0,0
1101,36047043500,"POLYGON ((-73.90879899987391 40.69584499964704, -73.91011300021472 40.69450599995199, -73.91035699977571 40.69425900025273, -73.91180500000068 40.69278499972798, -73.91255400036684 40.69321199963408, -73.91330700001801 40.69364099963245, -73.9140570004302 40.69406800043792, -73.91480799998918 40.69449700043629, -73.91556199968653 40.69492200025012, -73.91411400036084 40.69639799996777, -73.91255599955976 40.69798200016926, -73.91180600004687 40.69755400021698, -73.91104900021116 40.6971260002647, -73.91030299998343 40.6967000004047, -73.90955100037836 40.6962710004064, -73.90879899987391 40.69584499964704))",1,0
1102,36047043900,"POLYGON ((-73.91067900023569 40.70104600027277, -73.91180800013905 40.69993800043839, -73.91103599961171 40.69953199970207, -73.91014299979958 40.69903300007299, -73.90991300169262 40.69889801731282, -73.90953300044764 40.69867499975152, -73.90877399962041 40.69825500016813, -73.90802200001524 40.69782500012368, -73.90777100013152 40.6976839999167, -73.90756999985562 40.69757200014769, -73.90752300038615 40.69754799994026, -73.90745879602797 40.69750718148561, -73.90737199971801 40.69745200000977, -73.90727499974142 40.69739900026367, -73.90711999978809 40.69731399994115, -73.90703600041105 40.69726799961849, -73.9069929568013 40.69724430633151, -73.90692699988112 40.69720800044894, -73.90684599974306 40.69716400021846, -73.90671185460157 40.69708567910594, -73.90652400018243 40.69697599964274, -73.90626299983755 40.69683200019668, -73.90625351828956 40.69682703787998, -73.90615600029916 40.69677600031222, -73.9061170002993 40.69675000001253, -73.9057709996319 40.69654899973655, -73.90570400013947 40.69651499996733, -73.90562997968702 40.696474625025, -73.90558299995554 40.69644899962169, -73.90540099965635 40.69634999955284, -73.90524443594947 40.69625662775819, -73.90523500009515 40.69625100038344, -73.90508300028019 40.69616299992248, -73.90501099965793 40.69612199983045, -73.9049519996351 40.69608599996896, -73.9048900003732 40.69605100015355, -73.90481666378101 40.69601475334951, -73.90480299995851 40.69600799996925, -73.90466399984371 40.69593200006182, -73.90426000009894 40.69570000015489, -73.9048040000046 40.69514799988033, -73.90491399968134 40.69507400006508, -73.90580000006996 40.69412799960747, -73.90654500025158 40.69455999974419, -73.90729599981056 40.69498699965038, -73.90804700026884 40.69541699969484, -73.90879899987391 40.69584499964704, -73.90955100037836 40.6962710004064, -73.91030299998343 40.6967000004047, -73.91104900021116 40.6971260002647, -73.91180600004687 40.69755400021698, -73.91255599955976 40.69798200016926, -73.91330900011029 40.69841000012146, -73.91406099971537 40.69883800007364, -73.91360600031666 40.69929999979514, -73.91256900015919 40.70035800002169, -73.91142200032498 40.70148699992512, -73.91067900023569 40.70104600027277))",0,6
1103,36047044000,"POLYGON ((-73.96815300036069 40.61196000015391, -73.96841699994458 40.61193099971586, -73.96952499977886 40.61180800033895, -73.97045200025957 40.61170400003956, -73.97137899984095 40.61160199983244, -73.97239800006763 40.6114910001096, -73.97348399978677 40.61137099997168, -73.97451499966753 40.61125700011049, -73.97458400015144 40.61161300033969, -73.97477700005851 40.61263799994374, -73.97489300001189 40.61318700008002, -73.97497200005778 40.6136679997784, -73.97517200028757 40.61472399991267, -73.97399299987703 40.61403000028433, -73.97290299997344 40.61415299966124, -73.9718809996084 40.61426600037562, -73.97095500007322 40.61436899972956, -73.97002999968474 40.6144689998445, -73.96892700008101 40.61459200012069, -73.9686570002204 40.61462199970555, -73.96838100008308 40.61465200018968, -73.96728599994896 40.6147730003737, -73.96678200008925 40.61210899983051, -73.96788100040781 40.61198999973868, -73.96815300036069 40.61196000015391))",0,0
1104,36047044100,"POLYGON ((-73.91180700009295 40.70343499982543, -73.91290400031934 40.70236199980647, -73.91216200027606 40.7019230002463, -73.91142200032498 40.70148699992512, -73.91256900015919 40.70035800002169, -73.91360600031666 40.69929999979514, -73.91406099971537 40.69883800007364, -73.91468100042783 40.6991900001184, -73.91481500031199 40.69926600002592, -73.91556499982489 40.69969299993203, -73.91631600028316 40.7001219999304, -73.91706799988823 40.7005479997904, -73.91559999964029 40.7020459996232, -73.91438600031371 40.70323899978009, -73.9132920002256 40.70431299984506, -73.91254900013622 40.7038730002388, -73.91180700009295 40.70343499982543))",1,4
1105,36047044400,"POLYGON ((-73.96528700039472 40.6149919996811, -73.96621500002226 40.61489199956615, -73.96728599994896 40.6147730003737, -73.96838100008308 40.61465200018968, -73.9686570002204 40.61462199970555, -73.96892700008101 40.61459200012069, -73.97002999968474 40.6144689998445, -73.97095500007322 40.61436899972956, -73.9718809996084 40.61426600037562, -73.97290299997344 40.61415299966124, -73.9733580002715 40.61654100006719, -73.97233699995263 40.6166539998822, -73.97141199956417 40.61675700013551, -73.97048299989054 40.61685900034263, -73.96938499961806 40.61697999962735, -73.9691119996191 40.61701000011141, -73.96882900005834 40.61704099974236, -73.96774000020085 40.61716099988028, -73.96666400004351 40.61727799987982, -73.96573899965504 40.61738000008695, -73.96539499997928 40.61557400043979, -73.96528700039472 40.6149919996811))",0,0
1106,36047044500,"POLYGON ((-73.91625300007588 40.70606599974612, -73.91735000030228 40.70499199968106, -73.91850399955993 40.70385800044636, -73.92007500006117 40.70225899955325, -73.92082699966626 40.70268600035872, -73.92158000021688 40.703115000357, -73.92233099977587 40.7035430003092, -73.92308300028022 40.70397500044592, -73.92140999957185 40.70567000037025, -73.92031500033701 40.70674400043531, -73.91922200029506 40.70781500036201, -73.91847700011344 40.70738200017919, -73.91773700016243 40.70694299971974, -73.91699500011916 40.70650300011339, -73.91625300007588 40.70606599974612))",0,0
1107,36047044600,"POLYGON ((-73.9733580002715 40.61654100006719, -73.97290299997344 40.61415299966124, -73.97399299987703 40.61403000028433, -73.97517200028757 40.61472399991267, -73.97497200005778 40.6136679997784, -73.97489300001189 40.61318700008002, -73.97477700005851 40.61263799994374, -73.97520800014907 40.61288499964309, -73.97740799997919 40.61421799996078, -73.97963800029345 40.6155650000248, -73.97905799962695 40.61612599981506, -73.97845499969847 40.61670699962839, -73.97784999967773 40.61728700029482, -73.97562999982462 40.61594599960824, -73.97541699989466 40.6159750000462, -73.97548100014801 40.61631200029861, -73.97444399999064 40.61642099992918, -73.9733580002715 40.61654100006719))",0,4
1108,36047045000,"POLYGON ((-73.96977599966267 40.62051800000571, -73.97002799959247 40.62042200007522, -73.97108799991129 40.62001900037653, -73.97197500034599 40.61971499984743, -73.97338399967182 40.61889399975828, -73.97481299992 40.61836699973732, -73.97486599966618 40.61864399992074, -73.97529599971057 40.62091300023486, -73.97580199966255 40.62359399976329, -73.97462600028965 40.62372400036237, -73.97369599967064 40.62382699971631, -73.97277400031982 40.62393300010788, -73.9724440003903 40.62396399973883, -73.97184299965473 40.62403000008447, -73.97073299972817 40.62415300036065, -73.97047400037484 40.62418199989941, -73.97008999975367 40.62216300032221, -73.97001900007677 40.62179300034666, -73.96977599966267 40.62051800000571))",0,2
1109,36047045200,"POLYGON ((-73.96664500006672 40.62216300032221, -73.96618899972258 40.61977299982408, -73.96573899965504 40.61738000008695, -73.96666400004351 40.61727799987982, -73.96774000020085 40.61716099988028, -73.96882900005834 40.61704099974236, -73.9691119996191 40.61701000011141, -73.96956499982487 40.61939899966417, -73.96977599966267 40.62051800000571, -73.97001900007677 40.62179300034666, -73.97008999975367 40.62216300032221, -73.97047400037484 40.62418199989941, -73.97019400005306 40.62421200038357, -73.96909799987276 40.6243329996682, -73.96864499966696 40.62194200002334, -73.96757199964809 40.62206000006899, -73.96664500006672 40.62216300032221))",0,1
1110,36047045300,"POLYGON ((-73.92608900040699 40.70567999993205, -73.92657799957499 40.70555699965587, -73.92810900003029 40.70496400018847, -73.92873800025846 40.70471699958983, -73.92979999977015 40.70430500037553, -73.93023700013744 40.70413100044533, -73.93115500020309 40.70377300012395, -73.93172899969352 40.70354600044755, -73.93269800031247 40.70317100024146, -73.93281500031202 40.7035770000785, -73.93293499955057 40.7039940004228, -73.93301100035737 40.70427699998357, -73.93312500021855 40.70470099975131, -73.93320100012609 40.704970999612, -73.93332100026392 40.70539300018684, -73.9334000003098 40.70566900032416, -73.93351200007872 40.70609500018417, -73.93359400026289 40.7063710003214, -73.93371100026242 40.70679199995087, -73.9337910003544 40.70706700004202, -73.93391899996186 40.70748699962531, -73.93268699980521 40.70768499976293, -73.9322969998067 40.70774900001638, -73.93207200022265 40.70778599992396, -73.92902600004984 40.70827700008351, -73.92740700003306 40.70854199971357, -73.92576499985481 40.70880400010456, -73.92418699993006 40.70906500044944, -73.92248299959073 40.70933300021778, -73.92189200021569 40.70939600042514, -73.92233700005248 40.70900600042663, -73.92286199998127 40.70854599989803, -73.92306200021108 40.70836899982947, -73.92385199976991 40.70767700029331, -73.92416899999935 40.70739399983326, -73.92490699985818 40.70674499958204, -73.92513699967274 40.70653899997488, -73.92589599960061 40.70587700002358, -73.92608900040699 40.70567999993205))",0,2
1111,36047045400,"POLYGON ((-73.96426800016803 40.61998399966186, -73.96419699959186 40.61961000040123, -73.9638889997775 40.61799999990014, -73.96381099977779 40.61758899983256, -73.96375399984724 40.61730200008725, -73.96362200005525 40.61658999962884, -73.96356400007852 40.61623899963017, -73.96336099971036 40.61520399956495, -73.96435799982179 40.61509399988822, -73.96528700039472 40.6149919996811, -73.96539499997928 40.61557400043979, -73.96573899965504 40.61738000008695, -73.96618899972258 40.61977299982408, -73.96664500006672 40.62216300032221, -73.96571899963206 40.62226399958396, -73.96472000032772 40.6223730001139, -73.96426800016803 40.61998399966186))",0,7
1112,36047079400,"POLYGON ((-73.9520499997077 40.64677100018154, -73.95268300012032 40.64674399983576, -73.95412500006864 40.64668699990511, -73.95485899974302 40.64665900041252, -73.9556520003395 40.64663100002065, -73.95644399999061 40.64659500015916, -73.9581070002378 40.64651800020563, -73.95814100000712 40.64750399980973, -73.95815000042219 40.64776800029298, -73.95825599991439 40.64853199955213, -73.95828799959145 40.6486630001973, -73.95844399959094 40.6493070002179, -73.95870700002801 40.65038699966041, -73.95582500022361 40.65052999995956, -73.95479999972019 40.65057000000549, -73.95295099988873 40.65065500032801, -73.95246900014426 40.65067000012045, -73.95236299975259 40.64966899982455, -73.95226999996054 40.64879499998929, -73.95218899982248 40.64802100026897, -73.9520499997077 40.64677100018154))",0,1
1113,36047074200,"POLYGON ((-73.9426450003665 40.62479999962033, -73.94357099990168 40.62469900035867, -73.94449600029014 40.62459800019754, -73.94542499996376 40.62449599999042, -73.94642200007523 40.62438500026758, -73.94687500028101 40.62677399982025, -73.94732700044072 40.62916600041065, -73.94632700019092 40.62927700013349, -73.94540099975636 40.62937800029452, -73.94446799989828 40.62947999960227, -73.94415499985337 40.62950799999424, -73.94340899962565 40.62955999969425, -73.94333099962594 40.62873100013557, -73.94309300034166 40.62719000011846, -73.9426450003665 40.62479999962033))",0,1
1114,36047078600,"POLYGON ((-73.94462900012823 40.63183800042346, -73.94561699982468 40.63177800035446, -73.94629200037551 40.6317229996168, -73.94647900000587 40.63170799982437, -73.94656100018993 40.6317849997779, -73.94682699986618 40.63203399956944, -73.94769899960907 40.63288500014274, -73.94881899999689 40.63390200027715, -73.94944900027114 40.63450800034399, -73.94977800015458 40.63481400006608, -73.95090800010409 40.63589100026951, -73.95110100001109 40.63607299966924, -73.95090499996583 40.63608700031486, -73.94991900036155 40.63615199971503, -73.94898400041129 40.63620899964558, -73.94801499979235 40.63626699962231, -73.94704399998059 40.63632899978359, -73.94610900003032 40.6363879998064, -73.94512300042614 40.63644799987532, -73.94488100005803 40.63417700036829, -73.94462900012823 40.63183800042346))",0,1
1115,36047079000,"POLYGON ((-73.95115799994173 40.63842800035196, -73.95213299993793 40.63842300012143, -73.95307200007272 40.6384260002597, -73.95360000013987 40.63842200007524, -73.95374300043912 40.63856600042058, -73.95404299988449 40.63887800041939, -73.95427299969916 40.63911499965759, -73.95476699999698 40.63962399974784, -73.95563799969396 40.64050399985973, -73.95571599969367 40.64058199985944, -73.95707000008042 40.6419609996005, -73.95746300021729 40.64237199966808, -73.9576370001474 40.64268899989744, -73.95642500001372 40.64277100008168, -73.95549400024791 40.64282699996614, -73.95452499962897 40.64288700003505, -73.9535549998633 40.64294700010397, -73.95262200000531 40.64300600012679, -73.95165200023953 40.64306600019579, -73.9514059996871 40.6407670002969, -73.95130599957224 40.63980800013911, -73.95115799994173 40.63842800035196))",0,3
1116,36047079200,"POLYGON ((-73.95165200023953 40.64306600019579, -73.95262200000531 40.64300600012679, -73.9535549998633 40.64294700010397, -73.95452499962897 40.64288700003505, -73.95549400024791 40.64282699996614, -73.95642500001372 40.64277100008168, -73.9576370001474 40.64268899989744, -73.95791899966206 40.64414300039921, -73.9579779996849 40.64457599968267, -73.95802199991537 40.64506999998058, -73.9580369997078 40.64530199988742, -73.9581070002378 40.64651800020563, -73.95644399999061 40.64659500015916, -73.9556520003395 40.64663100002065, -73.95485899974302 40.64665900041252, -73.95412500006864 40.64668699990511, -73.95268300012032 40.64674399983576, -73.9520499997077 40.64677100018154, -73.95185399966235 40.64495400002711, -73.95178500007772 40.64430499977597, -73.95165200023953 40.64306600019579))",0,0
1117,36047080400,"POLYGON ((-73.94767600034712 40.66029699980677, -73.94765300018578 40.66008299983063, -73.9476009995865 40.65958600029372, -73.94752200043988 40.65887599992748, -73.94743299993301 40.65803099963091, -73.94735399988713 40.65728000007193, -73.94726400023336 40.65643699986771, -73.94715899988796 40.6555939996634, -73.94770299979362 40.65556199998635, -73.95006599994588 40.65542299987156, -73.95015999978419 40.65625999979915, -73.95024700019889 40.65709499963455, -73.95032600024469 40.65783799972392, -73.95041599989845 40.6586929995823, -73.95049299985207 40.65940500004071, -73.9505689997595 40.66011699959985, -73.95064399962094 40.66082699996608, -73.95072399971282 40.66156900000936, -73.95081000008142 40.66235400023693, -73.9479139996314 40.66253300039767, -73.94783200034652 40.66174600007782, -73.94775300030074 40.66100700017291, -73.94767600034712 40.66029699980677))",0,0
1118,36047080600,"POLYGON ((-73.93981300016983 40.66078499982787, -73.94261099969782 40.66060999985167, -73.94525400017194 40.66044600038264, -73.94541300030971 40.66043699996756, -73.94608799996126 40.66039599987553, -73.94664499956708 40.66036200010622, -73.94725599986445 40.660328000337, -73.94767600034712 40.66029699980677, -73.94775300030074 40.66100700017291, -73.94783200034652 40.66174600007782, -73.9479139996314 40.66253300039767, -73.94561299964023 40.66267599979755, -73.9450220002651 40.6627149997974, -73.94420799959947 40.66276200016624, -73.94282899985841 40.66284699958938, -73.94254000002093 40.66286400037337, -73.94002900023814 40.66302100041887, -73.9399649999848 40.66223300005293, -73.93988599993891 40.66149500019419, -73.93981300016983 40.66078499982787))",0,0
1119,36047048200,"POLYGON ((-73.96677699985862 40.63229499991433, -73.96755000043221 40.63192199980051, -73.96792599978502 40.63174399968587, -73.96840999962177 40.63150899964066, -73.96928100021803 40.6310880000112, -73.97030299968371 40.63059799989782, -73.97126499997975 40.63013300003796, -73.97156799956349 40.62998799964653, -73.97171800018553 40.62991599992346, -73.97180599974705 40.62987399978534, -73.97192299974661 40.63064600031267, -73.97211300041461 40.63136900037906, -73.97226600027572 40.63214300009938, -73.9724190001367 40.63299199968112, -73.97216099993017 40.63311199981894, -73.97190399976972 40.63322999986468, -73.97087600002733 40.63371999997806, -73.96986900035408 40.634194000253, -73.97029100002965 40.63640699978329, -73.96936000026373 40.63650599985206, -73.96803899960013 40.63665100024348, -73.96762700038573 40.63523799983382, -73.96751100043237 40.63483800027351, -73.96740600008677 40.63447000039022, -73.96718499978793 40.63370400013953, -73.96702799974243 40.63315199986489, -73.96677699985862 40.63229499991433))",0,2
1120,36047007800,"POLYGON ((-74.00915299981114 40.64622700027588, -74.00973599971655 40.64566699963233, -74.01031899962213 40.64510599984207, -74.01090200042694 40.64454700014398, -74.01148400028644 40.64398600035363, -74.01374100004702 40.64534900025617, -74.01553299994795 40.64641800009068, -74.01493200011173 40.64698200001931, -74.01437699969883 40.64755400031692, -74.01373299967823 40.64807900024571, -74.01317199988787 40.64865199969005, -74.01141199966401 40.64759000017843, -74.00915299981114 40.64622700027588))",0,7
1121,36047028501,"POLYGON ((-73.93856800031294 40.69884799963553, -73.94114999977269 40.69854099986726, -73.94394900024614 40.69822200044501, -73.94409599983055 40.69897300000399, -73.94424300031424 40.69969900020874, -73.94430799971443 40.70002399990772, -73.9443879998063 40.70042500041341, -73.94369200008576 40.70050999983663, -73.94193099981572 40.70072499985886, -73.94114899972649 40.70028100006816, -73.94042000028277 40.69987400018493, -73.93968999989356 40.69945599979464, -73.93890200042699 40.69903700025736, -73.93856800031294 40.69884799963553))",0,2
1122,36047026100,"POLYGON ((-73.9430999997652 40.69382299993155, -73.9429510000886 40.69309100034945, -73.94282299958178 40.69244300014439, -73.94280699974324 40.69235799982188, -73.94266200025112 40.69162400014751, -73.94251599981351 40.69089199966612, -73.94534900005635 40.69056699996715, -73.94818500043738 40.69024200026809, -73.9483309999756 40.69097399985028, -73.94847600036712 40.69170700037775, -73.94851500036698 40.69190499961609, -73.94862199990536 40.69244000000604, -73.94876800034297 40.69317199958814, -73.9489139998812 40.69390500011571, -73.94607800039937 40.69422999981468, -73.94324300006434 40.69455799965201, -73.9430999997652 40.69382299993155))",0,0
1123,36047067800,"POLYGON ((-73.92086899980447 40.62625099998365, -73.92062500024356 40.62397900043054, -73.92159399996314 40.62391900036163, -73.92256299968271 40.62385800024654, -73.92349699958679 40.62380200036208, -73.92446900034409 40.62374300033925, -73.92470999976672 40.62600999966174, -73.92491800036544 40.62798399986175, -73.92429799965298 40.62838600041362, -73.92398799974643 40.6284069995834, -73.92305499988835 40.62846699965231, -73.92208700021486 40.62852799976741, -73.9211189996421 40.62858599974414, -73.92086899980447 40.62625099998365))",1,1
1124,36047075400,"POLYGON ((-73.94836899992937 40.61929100007961, -73.9492960004101 40.61918799982638, -73.9502559997146 40.61908300038019, -73.95122100014909 40.6189780000347, -73.95214799973037 40.6188749997814, -73.95260500012068 40.62126700037179, -73.95305200004977 40.62365800001674, -73.95212599961511 40.62375900017776, -73.95116500026454 40.62386499967007, -73.95020199992238 40.62397100006164, -73.94927400029486 40.62407200022268, -73.94882000004299 40.62168199972454, -73.94836899992937 40.61929100007961))",0,0
